-87.2364384630433  1221.0370598700479  110.68417257075329
-87.7301288084894  1219.8834778299288  110.77236235458176
-88.2542628866433  1218.7618546459692  110.95390542456764
-88.80840399441833  1217.652828004224  111.17027314604337
-89.25881395106524  1216.4641958037985  111.28579536252168
-89.65752807545745  1215.158764519246  111.36431423230847
-90.10805208950921  1213.7018151003958  111.31401100250287
-90.5490468746367  1212.2132697592042  111.25972083349299
-90.91639349813588  1210.7015466483585  111.06599963460866
-91.26476362360057  1209.1844739788753  110.93130388317934
-91.66800733266749  1207.47438375076  110.72857619826155
-92.05228442731875  1205.613623654699  110.49435519400566
-92.48276268829491  1203.5924372239872  110.18364446794352
-92.89137636812721  1201.592658157085  109.90227054724986
-93.37175978937613  1199.4905595956757  109.57778816132999
-93.83930677884807  1197.2965702977758  109.19354557109881
-94.27078906899564  1194.8504186161526  108.78272861770347
-94.66406939920525  1192.3163804863345  108.46938654566571
-95.15518286306904  1189.6198108941278  108.174321180381
-95.84888823743677  1186.9198799862581  107.98915000952236
-96.63234716844434  1184.0335325350811  107.68574524054642
-97.32610396714388  1181.0629028147441  107.36162644922737
-97.86394332941241  1177.8481508395682  106.88838367816786
-98.3603419456883  1174.4765346337222  106.41251831973064
-98.86885933101571  1170.8910251011719  105.93141796214934
-99.42519696771308  1167.174993240536  105.46434958122771
-100.06322319262166  1163.2724883287178  104.97433887381285
-96.58598240830639  1159.2114740179645  104.40899917688604
-94.64819507441814  1155.521214415264  103.7488772392258
-89.34679391863438  1151.1963493879566  102.9824531041627
-89.84125190614921  1147.2871524238049  102.19097205941438
-85.59474998048498  1142.1393223217133  101.40070999418772
-82.41352830748352  1137.8599015708378  93.89637963423458
-80.26972340913846  1132.887230014947  89.04801837890314
-78.46113744560742  1127.6797694649074  81.9951996463628
-81.25853669629349  1122.3828594745264  83.47073652663781
-78.37809082496875  1116.2561353558665  79.61124530379074
-76.80146894548284  1111.0574119851356  76.06320257686612
-71.40257465877768  1104.9321257869228  69.42802288219507
-68.17890600675503  1099.0843002584197  64.66485478885657
-66.00681207903472  1092.4167416076089  61.17401994729329
-64.36412537687738  1085.4969768742442  57.90410224987522
-62.806811383365954  1078.3592695640414  54.66911080563578
-61.28984556310134  1070.8931017614045  51.447927709232
-60.2831775511418  1063.177161258215  48.75474318761161
-59.628219994190154  1055.1860938831892  46.31766136245599
-59.178618983584585  1046.9298729176369  43.84552491435134
-58.85805668442298  1038.3474849230608  41.39928062241084
-58.613943722055105  1029.4341780929383  38.90844072450772
-58.43213280442433  1020.3036563843799  36.58061210141719
-58.383180086084636  1011.0410207751505  34.40011296564289
-58.460475472571446  1001.7009053866457  32.38644204104125
-58.62437934619481  992.2538894452719  30.223163806877487
-58.81894361641629  982.6898337605483  28.08761882993582
-59.01769822821144  973.0168894689995  25.70285559311433
-59.23199553118482  963.251723604577  23.543892154576472
-59.39114983682235  953.4493602082554  21.283399403193172
-59.472487257353706  943.6340358109566  18.710016248462164
-59.418211496248574  933.7622466066671  15.831264453660244
-59.2783457937276  923.776656962432  12.688840844125798
-59.06653123941713  913.645552899111  9.75232100050223
-58.628440202946166  903.4032703109277  6.491855831242953
-57.77162599871164  893.0156553237617  2.7926317222491734
-56.62665471638139  882.4205377628625  -1.29911689352745
-55.292096118897994  871.453825407387  -5.125562686925912
-53.960794534544284  859.9255852130062  -8.545707440807377
-52.44575944643518  847.6561880022431  -11.428018527221075
-50.79005697687131  834.7364664636575  -13.92292333765408
-49.03447847414127  821.3285941061446  -15.965534282641986
-47.11630456886125  807.6775548990549  -17.658443675031304
-44.927087875106665  794.0947485855133  -18.96617428291948
-42.58786716767696  780.9751565070767  -19.97912601318349
-40.42284125783218  768.6920675701809  -20.474418698928794
-38.60658229295229  757.4198452084962  -20.79756586908813
-37.09271952030366  747.3207503462902  -21.1109580673939
-35.58763351423397  738.5011072771946  -21.643665741439225
-34.11815971912488  730.9695208636549  -22.405071923754193
-32.61458753805588  724.5598001582272  -23.327136912575533
-31.15031907308384  719.053220481733  -24.319158189281367
-29.748466545600277  714.3534998908875  -25.185661479305526
-28.522734298762355  710.408462333962  -25.782603718294478
-27.5109650218284  707.170210466058  -26.224367590401386
-26.658689059666347  704.5252679163585  -26.525325798732286
-25.866032999867656  702.459146386125  -26.69571072200188
-24.976606740715635  701.004804624174  -26.816405538591948
-24.04474189010505  700.2026927158346  -26.844477733502746
-23.114676464022885  699.9814765135687  -26.80204461040378
-22.349515269297196  700.2620372695076  -26.404186612904077
-21.709958545501053  701.0070646886512  -25.617667277175556
